sourceId,referenceTime,accumulated(precipitation_amount)(mm),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn4780:0,2016-08-07T16:00:00.000Z,248.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T17:00:00.000Z,249.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T18:00:00.000Z,249.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T19:00:00.000Z,249.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T20:00:00.000Z,249.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T21:00:00.000Z,249.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T22:00:00.000Z,250.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-07T23:00:00.000Z,249.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T00:00:00.000Z,249.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T01:00:00.000Z,249.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T02:00:00.000Z,249.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T03:00:00.000Z,249.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T04:00:00.000Z,249.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T05:00:00.000Z,250.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T06:00:00.000Z,250.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T07:00:00.000Z,253.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T08:00:00.000Z,256.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T09:00:00.000Z,259.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T10:00:00.000Z,261.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T11:00:00.000Z,261.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T12:00:00.000Z,261.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T13:00:00.000Z,261.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T14:00:00.000Z,261.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T15:00:00.000Z,261.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T16:00:00.000Z,261.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T17:00:00.000Z,263.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T18:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T19:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T20:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T21:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T22:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-08T23:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T00:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T01:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T02:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T03:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T04:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T05:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T06:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T07:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T08:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T09:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T10:00:00.000Z,263.3,PT0H,PT1H,0,C,2,1
sn4780:0,2016-08-09T11:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T12:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T13:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T14:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T15:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T16:00:00.000Z,263.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T17:00:00.000Z,263.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T18:00:00.000Z,264.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T19:00:00.000Z,264.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T20:00:00.000Z,265.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T21:00:00.000Z,266.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T22:00:00.000Z,267.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-09T23:00:00.000Z,268.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T00:00:00.000Z,270.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T01:00:00.000Z,272.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T02:00:00.000Z,274.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T03:00:00.000Z,277.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T04:00:00.000Z,279.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T05:00:00.000Z,281.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T06:00:00.000Z,281.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T07:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T08:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T09:00:00.000Z,282.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T10:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T11:00:00.000Z,282.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T12:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T13:00:00.000Z,282.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T14:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T15:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T16:00:00.000Z,282.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T17:00:00.000Z,282.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T18:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T19:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T20:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T21:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T22:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-10T23:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T00:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T01:00:00.000Z,282.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T02:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T03:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T04:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T05:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T06:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T07:00:00.000Z,282.7,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T08:00:00.000Z,282.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T09:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T10:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T11:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T12:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T13:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T14:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T15:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T16:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T17:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T18:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T19:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T20:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T21:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T22:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-11T23:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T00:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T01:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T02:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T03:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T04:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T05:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T06:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T07:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T08:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T09:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T10:00:00.000Z,282.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T11:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T12:00:00.000Z,282.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T13:00:00.000Z,283.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T14:00:00.000Z,284.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T15:00:00.000Z,284.6,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T16:00:00.000Z,284.9,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T17:00:00.000Z,285.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T18:00:00.000Z,286.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T19:00:00.000Z,287.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T20:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T21:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T22:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-12T23:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T00:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T01:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T02:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T03:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T04:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T05:00:00.000Z,288.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T06:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T07:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T08:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T09:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T10:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T11:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T12:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T13:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T14:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T15:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T16:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T17:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T18:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T19:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T20:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T21:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T22:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-13T23:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T00:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T01:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T02:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T03:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T04:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T05:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T06:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T07:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T08:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T09:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T10:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T11:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T12:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T13:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T14:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T15:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T16:00:00.000Z,288.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T17:00:00.000Z,288.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T18:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T19:00:00.000Z,288.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T20:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T21:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T22:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-14T23:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T00:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T01:00:00.000Z,289.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T02:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T03:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T04:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T05:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T06:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T07:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T08:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T09:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T10:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T11:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T12:00:00.000Z,289.5,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T13:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T14:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T15:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T16:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T17:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T18:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T19:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T20:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T21:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T22:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-15T23:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T00:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T01:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T02:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T03:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T04:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T05:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T06:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T07:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T08:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T09:00:00.000Z,289.3,PT0H,PT1H,0,C,2,2
sn4780:0,2016-08-16T10:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T11:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T12:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T13:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T14:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T15:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T16:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T17:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T18:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T19:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T20:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T21:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T22:00:00.000Z,289.0,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-16T23:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T00:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T01:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T02:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T03:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T04:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T05:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T06:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T07:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T08:00:00.000Z,289.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T09:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T10:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T11:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T12:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T13:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T14:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T15:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T16:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T17:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T18:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T19:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T20:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T21:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T22:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-17T23:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T00:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T01:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T02:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T03:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T04:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T05:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T06:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T07:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T08:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T09:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T10:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T11:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T12:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T13:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T14:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T15:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T16:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T17:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T18:00:00.000Z,289.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T19:00:00.000Z,289.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T20:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T21:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T22:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-18T23:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T00:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T01:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T02:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T03:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T04:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T05:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T06:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T07:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T08:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T09:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T10:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T11:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T12:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T13:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T14:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T15:00:00.000Z,289.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T16:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T17:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T18:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T19:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T20:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T21:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T22:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-19T23:00:00.000Z,289.2,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T00:00:00.000Z,289.1,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T01:00:00.000Z,289.3,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T02:00:00.000Z,289.8,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T03:00:00.000Z,290.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T04:00:00.000Z,290.4,PT0H,PT1H,0,C,2,0
sn4780:0,2016-08-20T05:00:00.000Z,290.6,PT0H,PT1H,0,C,2,0
