sourceId,referenceTime,visibility_in_air_mor(meters),timeOffset,timeResolution,timeSeriesId,performanceCategory,exposureCategory,qualityCode
sn69100:0,2018-06-19T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-19T23:00:00.000Z,47377,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T04:00:00.000Z,49870,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T06:00:00.000Z,49188,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T07:00:00.000Z,48396,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T08:00:00.000Z,40883,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T09:00:00.000Z,42658,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T10:00:00.000Z,30938,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T11:00:00.000Z,43284,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T12:00:00.000Z,26067,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T13:00:00.000Z,24724,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T14:00:00.000Z,32907,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T15:00:00.000Z,40081,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T16:00:00.000Z,40968,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T17:00:00.000Z,41175,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T18:00:00.000Z,30841,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T19:00:00.000Z,31566,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T20:00:00.000Z,29866,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T21:00:00.000Z,47129,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T22:00:00.000Z,31053,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-20T23:00:00.000Z,48998,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T00:00:00.000Z,40196,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T01:00:00.000Z,46361,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T02:00:00.000Z,29328,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T03:00:00.000Z,17699,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T04:00:00.000Z,35956,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T05:00:00.000Z,15549,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T06:00:00.000Z,27799,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T07:00:00.000Z,42930,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T08:00:00.000Z,11243,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T09:00:00.000Z,30785,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T10:00:00.000Z,34598,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T11:00:00.000Z,32149,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T12:00:00.000Z,40778,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T14:00:00.000Z,37704,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T15:00:00.000Z,46213,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T16:00:00.000Z,49260,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T17:00:00.000Z,32297,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T22:00:00.000Z,15866,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-21T23:00:00.000Z,10207,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T00:00:00.000Z,18984,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T01:00:00.000Z,28163,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T02:00:00.000Z,10692,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T03:00:00.000Z,40021,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T04:00:00.000Z,27435,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T05:00:00.000Z,15677,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T06:00:00.000Z,10192,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T07:00:00.000Z,13842,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T08:00:00.000Z,19051,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T09:00:00.000Z,17699,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T10:00:00.000Z,20062,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T11:00:00.000Z,47009,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T12:00:00.000Z,41992,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T13:00:00.000Z,49444,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T14:00:00.000Z,45635,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T15:00:00.000Z,41558,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T16:00:00.000Z,16926,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T17:00:00.000Z,33747,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T18:00:00.000Z,25851,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T19:00:00.000Z,35154,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T20:00:00.000Z,25366,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T21:00:00.000Z,9131,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T22:00:00.000Z,11830,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-22T23:00:00.000Z,7917,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T00:00:00.000Z,19072,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T01:00:00.000Z,22340,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T02:00:00.000Z,26087,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T03:00:00.000Z,36531,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T04:00:00.000Z,46753,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T05:00:00.000Z,46073,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T06:00:00.000Z,47342,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T07:00:00.000Z,6636,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T08:00:00.000Z,12021,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T09:00:00.000Z,40732,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T10:00:00.000Z,4587,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T11:00:00.000Z,2658,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T12:00:00.000Z,8327,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T13:00:00.000Z,39538,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T14:00:00.000Z,40714,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T15:00:00.000Z,9540,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T16:00:00.000Z,17407,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T17:00:00.000Z,5013,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T18:00:00.000Z,6213,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T19:00:00.000Z,5682,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T22:00:00.000Z,29520,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-23T23:00:00.000Z,4157,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T00:00:00.000Z,9030,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T01:00:00.000Z,7121,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T02:00:00.000Z,28024,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T03:00:00.000Z,6252,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T04:00:00.000Z,5921,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T05:00:00.000Z,4296,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T06:00:00.000Z,9108,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T07:00:00.000Z,7434,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T08:00:00.000Z,38542,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T09:00:00.000Z,48707,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T10:00:00.000Z,40231,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T11:00:00.000Z,33542,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T12:00:00.000Z,33067,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T13:00:00.000Z,44723,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T14:00:00.000Z,44252,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T15:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T17:00:00.000Z,47724,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T19:00:00.000Z,5036,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T20:00:00.000Z,6575,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T21:00:00.000Z,4480,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T22:00:00.000Z,5037,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-24T23:00:00.000Z,3543,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T00:00:00.000Z,5074,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T01:00:00.000Z,5325,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T02:00:00.000Z,4706,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T03:00:00.000Z,5682,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T04:00:00.000Z,16562,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T05:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T06:00:00.000Z,41463,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T07:00:00.000Z,49295,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T08:00:00.000Z,47486,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T09:00:00.000Z,47835,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T11:00:00.000Z,4024,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T12:00:00.000Z,12148,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T13:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T14:00:00.000Z,41520,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T15:00:00.000Z,33637,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T16:00:00.000Z,27418,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T17:00:00.000Z,22795,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T18:00:00.000Z,26485,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T19:00:00.000Z,30485,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T20:00:00.000Z,31681,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T21:00:00.000Z,28140,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T22:00:00.000Z,32355,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-25T23:00:00.000Z,22473,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T00:00:00.000Z,20290,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T01:00:00.000Z,17337,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T02:00:00.000Z,21833,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T03:00:00.000Z,20360,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T04:00:00.000Z,20469,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T05:00:00.000Z,27767,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T06:00:00.000Z,26752,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T07:00:00.000Z,25383,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T08:00:00.000Z,24791,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T09:00:00.000Z,31745,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T10:00:00.000Z,39364,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T11:00:00.000Z,28643,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T12:00:00.000Z,30830,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T13:00:00.000Z,22527,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T14:00:00.000Z,35979,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T15:00:00.000Z,27393,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T16:00:00.000Z,33384,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T17:00:00.000Z,34184,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T18:00:00.000Z,36534,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T19:00:00.000Z,40520,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T20:00:00.000Z,35365,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T21:00:00.000Z,39482,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T22:00:00.000Z,44129,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-26T23:00:00.000Z,42711,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T00:00:00.000Z,38838,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T01:00:00.000Z,36736,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T02:00:00.000Z,37258,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T03:00:00.000Z,33478,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T04:00:00.000Z,33160,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T05:00:00.000Z,28547,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T06:00:00.000Z,32901,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T07:00:00.000Z,32765,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T08:00:00.000Z,32865,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T09:00:00.000Z,33028,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T10:00:00.000Z,24065,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T11:00:00.000Z,24717,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T12:00:00.000Z,29992,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T13:00:00.000Z,41519,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T14:00:00.000Z,32871,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T15:00:00.000Z,42935,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T16:00:00.000Z,43081,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T17:00:00.000Z,45337,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T18:00:00.000Z,48656,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T19:00:00.000Z,49622,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T20:00:00.000Z,48106,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-27T23:00:00.000Z,47967,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T00:00:00.000Z,43694,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T01:00:00.000Z,36392,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T02:00:00.000Z,41894,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T03:00:00.000Z,36126,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T04:00:00.000Z,31611,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T05:00:00.000Z,32175,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T06:00:00.000Z,28282,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T07:00:00.000Z,34367,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T08:00:00.000Z,38755,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T09:00:00.000Z,21814,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T10:00:00.000Z,13544,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T11:00:00.000Z,18593,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T12:00:00.000Z,23178,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T13:00:00.000Z,7553,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T14:00:00.000Z,14108,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T15:00:00.000Z,13785,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T16:00:00.000Z,21667,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T17:00:00.000Z,26710,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T18:00:00.000Z,44556,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T20:00:00.000Z,43527,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T21:00:00.000Z,42242,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T22:00:00.000Z,41124,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-28T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T03:00:00.000Z,14629,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T04:00:00.000Z,43882,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T05:00:00.000Z,13678,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T06:00:00.000Z,25092,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T08:00:00.000Z,31821,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T09:00:00.000Z,48188,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T10:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T11:00:00.000Z,25065,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T12:00:00.000Z,39275,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T13:00:00.000Z,43114,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T14:00:00.000Z,38389,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T15:00:00.000Z,37175,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T16:00:00.000Z,29331,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T17:00:00.000Z,40793,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T18:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T19:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-29T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T05:00:00.000Z,48266,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T06:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T08:00:00.000Z,48211,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T09:00:00.000Z,43292,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T10:00:00.000Z,32267,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T11:00:00.000Z,39469,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T12:00:00.000Z,42265,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T13:00:00.000Z,35277,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T14:00:00.000Z,40189,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T15:00:00.000Z,43281,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T16:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T17:00:00.000Z,43611,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T18:00:00.000Z,48805,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T19:00:00.000Z,47097,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T20:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T22:00:00.000Z,46629,PT0H,PT1H,0,C,2,0
sn69100:0,2018-06-30T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T03:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T04:00:00.000Z,45871,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T05:00:00.000Z,45904,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T06:00:00.000Z,41580,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T07:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T08:00:00.000Z,46707,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T09:00:00.000Z,35070,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T10:00:00.000Z,43154,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T11:00:00.000Z,40580,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T12:00:00.000Z,40051,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T13:00:00.000Z,37125,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T14:00:00.000Z,44800,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T15:00:00.000Z,38023,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T16:00:00.000Z,46878,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T17:00:00.000Z,42822,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T18:00:00.000Z,49650,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T19:00:00.000Z,46580,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T20:00:00.000Z,47101,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T21:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T22:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-01T23:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T00:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T01:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T02:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T03:00:00.000Z,49829,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T04:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T05:00:00.000Z,47435,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T06:00:00.000Z,38159,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T07:00:00.000Z,38607,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T08:00:00.000Z,36852,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T09:00:00.000Z,50000,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T10:00:00.000Z,32414,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T11:00:00.000Z,39640,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T12:00:00.000Z,41447,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T13:00:00.000Z,38250,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T14:00:00.000Z,32434,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T15:00:00.000Z,42604,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T16:00:00.000Z,44429,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T17:00:00.000Z,43935,PT0H,PT1H,0,C,2,0
sn69100:0,2018-07-02T18:00:00.000Z,44120,PT0H,PT1H,0,C,2,0
